date,item,sales,marketing_expense,economic_indicator,competitor_pricing
6/30/2021,1,41,2820,101,91
7/1/2021,1,48,2607,125,91
7/2/2021,1,34,2687,111,98
7/3/2021,1,54,3492,131,90
7/4/2021,1,31,3208,139,90
7/5/2021,1,37,3872,114,94
7/6/2021,1,42,2699,102,96
7/7/2021,1,35,3634,108,94
7/8/2021,1,45,3343,110,90
7/9/2021,1,53,3383,105,93
7/10/2021,1,45,3194,102,91
7/11/2021,1,32,2913,139,93
7/12/2021,1,28,2955,102,97
7/13/2021,1,42,2644,123,94
7/14/2021,1,34,2765,122,93
7/15/2021,1,32,2608,121,94
7/16/2021,1,44,3918,128,91
7/17/2021,1,37,3854,118,93
7/18/2021,1,32,3427,111,91
7/19/2021,1,36,3550,122,98
7/20/2021,1,48,3515,126,92
7/21/2021,1,41,3669,126,92
7/22/2021,1,35,3736,111,93
7/23/2021,1,47,3280,125,97
7/24/2021,1,38,3203,137,96
7/25/2021,1,38,3080,134,92
7/26/2021,1,37,3951,101,95
7/27/2021,1,33,3562,139,96
7/28/2021,1,42,3990,132,97
7/29/2021,1,36,3566,130,98
7/30/2021,1,49,2529,126,90
7/31/2021,1,50,2936,139,97
8/1/2021,1,30,2903,111,97
8/2/2021,1,42,3494,105,91
8/3/2021,1,30,2655,112,90
8/4/2021,1,33,3662,110,94
8/5/2021,1,36,2887,100,94
8/6/2021,1,43,2717,105,98
8/7/2021,1,32,3414,123,90
8/8/2021,1,37,3043,122,93
8/9/2021,1,25,3383,139,95
8/10/2021,1,29,3155,129,91
8/11/2021,1,39,3593,127,98
8/12/2021,1,37,3875,109,92
8/13/2021,1,30,3335,130,97
8/14/2021,1,31,3038,115,97
8/15/2021,1,30,3369,127,97
8/16/2021,1,31,3813,106,90
8/17/2021,1,30,3761,118,93
8/18/2021,1,38,3456,105,98
8/19/2021,1,27,3812,137,98
8/20/2021,1,31,2954,133,93
8/21/2021,1,35,2909,139,94
8/22/2021,1,27,2784,102,95
8/23/2021,1,34,3803,103,90
8/24/2021,1,32,2651,101,98
8/25/2021,1,23,3133,108,94
8/26/2021,1,36,2949,123,92
8/27/2021,1,48,2673,118,92
8/28/2021,1,34,3432,139,97
8/29/2021,1,21,3967,106,92
8/30/2021,1,26,3764,132,95
8/31/2021,1,31,3602,107,91
9/1/2021,1,37,3683,128,90
9/2/2021,1,34,2980,138,90
9/3/2021,1,40,3664,119,96
9/4/2021,1,39,3846,116,91
9/5/2021,1,19,2794,108,97
9/6/2021,1,34,2985,107,95
9/7/2021,1,32,2540,137,94
9/8/2021,1,30,3684,111,92
9/9/2021,1,28,3049,109,91
9/10/2021,1,27,3464,118,91
9/11/2021,1,35,3227,139,94
9/12/2021,1,29,3614,140,93
9/13/2021,1,33,2861,108,96
9/14/2021,1,31,3652,118,93
9/15/2021,1,24,3195,140,92
9/16/2021,1,33,3579,113,96
9/17/2021,1,37,3527,112,90
9/18/2021,1,34,2894,103,95
9/19/2021,1,23,3489,131,97
9/20/2021,1,31,3356,129,95
9/21/2021,1,22,2527,133,92
9/22/2021,1,39,3335,108,94
9/23/2021,1,33,3131,119,90
9/24/2021,1,43,2982,114,97
9/25/2021,1,43,3626,127,94
9/26/2021,1,23,3748,108,95
9/27/2021,1,29,2511,124,98
9/28/2021,1,27,3288,113,97
9/29/2021,1,34,2524,124,95
9/30/2021,1,41,3526,138,90
10/1/2021,1,22,3193,124,98
10/2/2021,1,39,3475,123,93
10/3/2021,1,24,2793,134,96
10/4/2021,1,24,3484,109,94
10/5/2021,1,28,3894,105,94
10/6/2021,1,27,2739,129,95
10/7/2021,1,33,2521,107,97
10/8/2021,1,40,3617,114,96
10/9/2021,1,39,2829,132,97
10/10/2021,1,21,2860,113,96
10/11/2021,1,40,3231,102,97
10/12/2021,1,22,2760,119,96
10/13/2021,1,31,3627,128,94
10/14/2021,1,28,3704,137,97
10/15/2021,1,31,3516,125,97
10/16/2021,1,33,3165,137,91
10/17/2021,1,30,2746,101,94
10/18/2021,1,18,3034,124,95
10/19/2021,1,28,2861,129,93
10/20/2021,1,37,2804,109,92
10/21/2021,1,25,3240,132,96
10/22/2021,1,31,3264,106,97
10/23/2021,1,38,3467,112,94
10/24/2021,1,22,3251,128,96
10/25/2021,1,24,2753,127,98
10/26/2021,1,15,3233,112,96
10/27/2021,1,30,3579,115,90
10/28/2021,1,26,3636,113,93
10/29/2021,1,38,2983,102,96
10/30/2021,1,25,3826,134,91
10/31/2021,1,20,3599,128,96
11/1/2021,1,27,3836,110,90
11/2/2021,1,26,3386,100,97
11/3/2021,1,34,3708,109,90
11/4/2021,1,38,3940,114,97
11/5/2021,1,43,2654,101,94
11/6/2021,1,43,2600,131,96
11/7/2021,1,30,3366,124,96
11/8/2021,1,21,3599,113,94
11/9/2021,1,21,3618,116,90
11/10/2021,1,20,3916,126,96
11/11/2021,1,43,3346,132,92
11/12/2021,1,39,3343,116,91
11/13/2021,1,44,3686,111,91
11/14/2021,1,24,3215,122,93
11/15/2021,1,22,2862,132,91
11/16/2021,1,27,3663,112,93
11/17/2021,1,25,3792,134,94
11/18/2021,1,42,2941,117,93
11/19/2021,1,33,3368,135,97
11/20/2021,1,30,2628,134,91
11/21/2021,1,32,3151,101,98
11/22/2021,1,32,2772,133,97
11/23/2021,1,35,3514,131,98
11/24/2021,1,30,3365,123,97
11/25/2021,1,44,2923,100,93
11/26/2021,1,35,2612,114,93
11/27/2021,1,24,3308,128,98
11/28/2021,1,24,2918,102,97
11/29/2021,1,26,2570,121,95
11/30/2021,1,24,3194,134,96
12/1/2021,1,27,3490,118,96
12/2/2021,1,17,2536,117,91
12/3/2021,1,29,2879,130,95
12/4/2021,1,26,3728,102,95
12/5/2021,1,31,2571,117,92
12/6/2021,1,20,3182,106,97
12/7/2021,1,22,2571,140,91
12/8/2021,1,18,3016,132,95
12/9/2021,1,27,2814,139,93
12/10/2021,1,27,2832,120,95
12/11/2021,1,34,3039,126,97
12/12/2021,1,16,3675,123,94
12/13/2021,1,22,2542,138,90
12/14/2021,1,18,3258,119,91
12/15/2021,1,25,3783,109,94
12/16/2021,1,29,3006,119,96
12/17/2021,1,17,3280,105,96
12/18/2021,1,24,2563,106,94
12/19/2021,1,28,3142,129,90
12/20/2021,1,16,3254,122,95
12/21/2021,1,18,2637,124,94
12/22/2021,1,25,3259,101,94
12/23/2021,1,20,3062,116,94
12/24/2021,1,23,3876,117,97
12/25/2021,1,21,2520,124,98
12/26/2021,1,22,3024,116,93
12/27/2021,1,19,3206,105,90
12/28/2021,1,25,2577,126,98
12/29/2021,1,25,3164,135,91
12/30/2021,1,33,3597,124,96
12/31/2021,1,24,3815,100,94
1/1/2022,1,33,3521,124,94
1/2/2022,1,19,2801,137,90
1/3/2022,1,20,3973,111,98
1/4/2022,1,18,2858,110,98
1/5/2022,1,20,3407,123,90
1/6/2022,1,30,2844,130,91
1/7/2022,1,24,2691,111,95
1/8/2022,1,18,3734,126,97
1/9/2022,1,19,3607,140,97
1/10/2022,1,24,3957,108,93
1/11/2022,1,16,3332,122,90
1/12/2022,1,21,3913,114,93
1/13/2022,1,30,3218,120,98
1/14/2022,1,24,3153,126,94
1/15/2022,1,23,2532,139,91
1/16/2022,1,16,2699,119,90
1/17/2022,1,21,3547,136,90
1/18/2022,1,21,3147,105,92
1/19/2022,1,23,2712,127,96
1/20/2022,1,35,3650,102,91
1/21/2022,1,17,3431,128,95
1/22/2022,1,25,3821,100,93
1/23/2022,1,16,3966,118,95
1/24/2022,1,22,3878,131,96
1/25/2022,1,11,3193,120,95
1/26/2022,1,21,3930,119,97
1/27/2022,1,23,3963,129,95
1/28/2022,1,18,2940,133,92
1/29/2022,1,24,3678,107,94
1/30/2022,1,16,3325,105,94
1/31/2022,1,17,3683,108,96
2/1/2022,1,22,3220,116,97
2/2/2022,1,28,2666,134,96
2/3/2022,1,22,3649,131,91
2/4/2022,1,25,3344,136,93
2/5/2022,1,37,3698,101,91
2/6/2022,1,18,2716,125,90
2/7/2022,1,24,3587,126,90
2/8/2022,1,24,2974,131,91
2/9/2022,1,31,3466,108,94
2/10/2022,1,28,3987,129,98
2/11/2022,1,29,3641,104,98
2/12/2022,1,32,3176,122,92
2/13/2022,1,10,3022,114,96
2/14/2022,1,27,3621,125,95
2/15/2022,1,25,2717,115,92
2/16/2022,1,25,2583,137,92
2/17/2022,1,21,2945,132,92
2/18/2022,1,26,2529,137,92
2/19/2022,1,34,3405,105,91
2/20/2022,1,19,3388,101,90
2/21/2022,1,16,3567,124,91
2/22/2022,1,19,3219,122,95
2/23/2022,1,20,2842,132,94
2/24/2022,1,29,2820,137,96
2/25/2022,1,29,3305,109,96
2/26/2022,1,28,2686,129,97
2/27/2022,1,22,3401,111,93
2/28/2022,1,17,3915,133,95
3/1/2022,1,32,2977,139,96
3/2/2022,1,23,2679,101,91
3/3/2022,1,34,3314,100,93
3/4/2022,1,36,3867,117,92
3/5/2022,1,40,2664,123,95
3/6/2022,1,19,3411,125,98
3/7/2022,1,17,2867,128,95
3/8/2022,1,23,3762,135,96
3/9/2022,1,28,3468,102,97
3/10/2022,1,31,2647,140,94
3/11/2022,1,29,2520,137,95
3/12/2022,1,30,3090,132,90
3/13/2022,1,21,3578,136,90
3/14/2022,1,24,3507,129,98
3/15/2022,1,25,3628,136,95
3/16/2022,1,23,2890,127,91
3/17/2022,1,28,2673,114,90
3/18/2022,1,32,2794,108,92
3/19/2022,1,32,3371,100,90
3/20/2022,1,22,2738,103,97
3/21/2022,1,31,3396,120,97
3/22/2022,1,24,2660,117,92
3/23/2022,1,29,3439,133,94
3/24/2022,1,27,3407,102,91
3/25/2022,1,33,3770,110,98
3/26/2022,1,37,3001,122,90
3/27/2022,1,15,3509,138,95
3/28/2022,1,28,3929,107,94
3/29/2022,1,18,3803,130,93
3/30/2022,1,25,3874,119,91
3/31/2022,1,26,2725,109,95
4/1/2022,1,41,2870,122,94
4/2/2022,1,38,2716,131,95
4/3/2022,1,27,3575,133,92
4/4/2022,1,32,3299,134,91
4/5/2022,1,34,2571,108,96
4/6/2022,1,38,3014,102,92
4/7/2022,1,32,3180,138,90
4/8/2022,1,43,3609,100,98
4/9/2022,1,37,2755,106,93
4/10/2022,1,27,2682,114,94
4/11/2022,1,21,2912,106,97
4/12/2022,1,25,3427,127,96
4/13/2022,1,22,3305,137,93
4/14/2022,1,35,2585,100,90
4/15/2022,1,48,3224,101,91
4/16/2022,1,42,3859,109,91
4/17/2022,1,26,3577,131,90
4/18/2022,1,37,3036,102,91
4/19/2022,1,37,3629,138,96
4/20/2022,1,40,3010,119,93
4/21/2022,1,34,3118,114,94
4/22/2022,1,40,2849,136,90
4/23/2022,1,34,3058,134,93
4/24/2022,1,35,2965,130,92
4/25/2022,1,24,3295,101,98
4/26/2022,1,40,3972,139,90
4/27/2022,1,34,3597,118,98
4/28/2022,1,34,2883,129,98
4/29/2022,1,31,2564,137,92
4/30/2022,1,33,2550,112,95
5/1/2022,1,25,3176,124,96
5/2/2022,1,33,3457,135,94
5/3/2022,1,45,3367,102,90
5/4/2022,1,32,3996,115,97
5/5/2022,1,35,3832,135,91
5/6/2022,1,38,2780,140,93
5/7/2022,1,51,3406,136,93
5/8/2022,1,21,3955,139,96
5/9/2022,1,32,3224,123,92
5/10/2022,1,35,2512,119,96
5/11/2022,1,27,3767,111,90
5/12/2022,1,45,3629,108,96
5/13/2022,1,40,3278,122,98
5/14/2022,1,50,3443,140,96
5/15/2022,1,21,3920,111,94
5/16/2022,1,37,3823,100,95
5/17/2022,1,28,3233,103,95
5/18/2022,1,41,3036,127,93
5/19/2022,1,41,3290,109,96
5/20/2022,1,31,2829,129,91
5/21/2022,1,49,2924,105,95
5/22/2022,1,25,3815,125,93
5/23/2022,1,27,3123,103,93
5/24/2022,1,28,3916,120,95
5/25/2022,1,41,3699,106,91
5/26/2022,1,40,2818,130,94
5/27/2022,1,47,2630,104,91
5/28/2022,1,36,3755,129,94
5/29/2022,1,29,3967,132,92
5/30/2022,1,35,3365,106,91
5/31/2022,1,29,3501,116,96
6/1/2022,1,41,3901,105,96
6/2/2022,1,44,3236,119,95
6/3/2022,1,38,2638,120,93
6/4/2022,1,51,2772,118,95
6/5/2022,1,32,3638,126,92
6/6/2022,1,39,2864,140,97
6/7/2022,1,39,3647,135,97
6/8/2022,1,37,3533,137,90
6/9/2022,1,44,2702,136,93
6/10/2022,1,45,3610,134,96
6/11/2022,1,43,3123,138,90
6/12/2022,1,18,3116,137,94
6/13/2022,1,31,3009,130,94
6/14/2022,1,43,3799,131,98
6/15/2022,1,38,3535,140,97
6/16/2022,1,33,3562,118,98
6/17/2022,1,42,2937,113,92
6/18/2022,1,57,2950,139,98
6/19/2022,1,35,3169,132,91
6/20/2022,1,37,2512,134,92
6/21/2022,1,39,3472,117,96
6/22/2022,1,29,2864,105,91
6/23/2022,1,31,3035,137,95
6/24/2022,1,43,2524,114,90
6/25/2022,1,43,3665,132,96
6/26/2022,1,17,3890,129,95
6/27/2022,1,31,2729,116,90
6/28/2022,1,33,4000,140,98
6/29/2022,1,42,2904,135,95
6/30/2022,1,39,3294,122,90
7/1/2022,1,44,2554,115,97
7/2/2022,1,48,2557,119,90
7/3/2022,1,42,2876,121,91
7/4/2022,1,29,2906,140,91
7/5/2022,1,35,3996,131,92
7/6/2022,1,44,2800,100,90
7/7/2022,1,44,3489,129,97
7/8/2022,1,53,2763,117,97
7/9/2022,1,53,2963,126,97
7/10/2022,1,38,3400,114,98
7/11/2022,1,49,3742,133,94
7/12/2022,1,45,2871,104,96
7/13/2022,1,40,3351,120,97
7/14/2022,1,46,3646,103,93
7/15/2022,1,50,3034,107,90
7/16/2022,1,53,3024,139,90
7/17/2022,1,31,3021,128,98
7/18/2022,1,40,3604,130,92
7/19/2022,1,44,3728,139,92
7/20/2022,1,38,3363,137,94
7/21/2022,1,33,2791,102,98
7/22/2022,1,55,3675,125,93
7/23/2022,1,47,2677,118,94
7/24/2022,1,38,3189,115,90
7/25/2022,1,43,2700,112,90
7/26/2022,1,30,2967,135,98
7/27/2022,1,34,3614,129,96
7/28/2022,1,55,2994,140,93
7/29/2022,1,44,2567,136,90
7/30/2022,1,43,2949,100,90
7/31/2022,1,38,3512,104,97
8/1/2022,1,34,2885,100,90
8/2/2022,1,36,3187,100,91
8/3/2022,1,31,2824,128,95
8/4/2022,1,37,3153,111,96
8/5/2022,1,45,3276,131,91
8/6/2022,1,37,3595,139,98
8/7/2022,1,31,3455,117,91
8/8/2022,1,29,3181,119,94
8/9/2022,1,39,2738,135,92
8/10/2022,1,41,3006,126,93
8/11/2022,1,50,3220,123,98
8/12/2022,1,42,3500,109,90
8/13/2022,1,35,3525,135,97
8/14/2022,1,27,3878,110,91
8/15/2022,1,38,2910,114,98
8/16/2022,1,35,2556,112,98
8/17/2022,1,38,2551,138,98
8/18/2022,1,41,2555,111,91
8/19/2022,1,37,3118,106,98
8/20/2022,1,44,3581,135,95
8/21/2022,1,39,3078,137,95
8/22/2022,1,28,3851,117,98
8/23/2022,1,29,3711,125,95
8/24/2022,1,33,3345,100,91
8/25/2022,1,33,3335,108,91
8/26/2022,1,43,3680,125,97
8/27/2022,1,43,3764,103,98
8/28/2022,1,39,2653,103,95
8/29/2022,1,20,3653,108,92
8/30/2022,1,27,3334,104,90
8/31/2022,1,39,2705,125,96
9/1/2022,1,42,3277,137,91
9/2/2022,1,39,3306,100,97
9/3/2022,1,39,2564,117,92
9/4/2022,1,32,3127,120,98
9/5/2022,1,24,2512,112,94
9/6/2022,1,29,2760,127,92
9/7/2022,1,33,2684,119,96
9/8/2022,1,29,3721,121,94
9/9/2022,1,49,3370,109,96
9/10/2022,1,35,3713,105,90
9/11/2022,1,31,3067,125,96
9/12/2022,1,33,3533,120,97
9/13/2022,1,28,2926,124,98
9/14/2022,1,29,3989,138,98
9/15/2022,1,38,2576,134,95
9/16/2022,1,36,3615,133,94
9/17/2022,1,47,2885,134,93
9/18/2022,1,26,3600,126,90
9/19/2022,1,30,3976,114,93
9/20/2022,1,23,3577,116,93
9/21/2022,1,38,2925,105,96
9/22/2022,1,28,3289,138,95
9/23/2022,1,35,2568,110,98
9/24/2022,1,38,3840,140,90
9/25/2022,1,32,3212,128,96
9/26/2022,1,24,3646,127,90
9/27/2022,1,30,3780,106,92
9/28/2022,1,29,2735,128,97
9/29/2022,1,42,2655,101,97
9/30/2022,1,32,2920,119,97
10/1/2022,1,42,2774,133,96
10/2/2022,1,21,3825,134,95
10/3/2022,1,28,3527,100,90
10/4/2022,1,23,3068,122,94
10/5/2022,1,36,2606,129,98
10/6/2022,1,47,2771,124,96
10/7/2022,1,30,2933,121,94
10/8/2022,1,42,2911,115,93
10/9/2022,1,16,2596,131,96
10/10/2022,1,37,3699,139,94
10/11/2022,1,39,3387,109,98
10/12/2022,1,33,2840,125,98
10/13/2022,1,32,3764,101,98
10/14/2022,1,34,3674,135,95
10/15/2022,1,36,2525,135,90
10/16/2022,1,27,3357,130,92
10/17/2022,1,29,3110,134,98
10/18/2022,1,25,3145,111,94
10/19/2022,1,20,3051,129,96
10/20/2022,1,38,2868,133,90
10/21/2022,1,43,3596,137,91
10/22/2022,1,33,3091,102,92
10/23/2022,1,28,2842,140,96
10/24/2022,1,37,2982,138,92
10/25/2022,1,29,3767,107,92
10/26/2022,1,43,3431,105,91
10/27/2022,1,28,3676,113,97
10/28/2022,1,34,3078,131,90
10/29/2022,1,34,3308,107,92
10/30/2022,1,32,2848,134,90
10/31/2022,1,22,3457,127,90
11/1/2022,1,35,3946,115,98
11/2/2022,1,35,3399,102,91
11/3/2022,1,33,3319,122,97
11/4/2022,1,46,2991,129,97
11/5/2022,1,38,2839,129,94
11/6/2022,1,28,2848,103,91
11/7/2022,1,28,3383,127,92
11/8/2022,1,29,3295,113,95
11/9/2022,1,28,3124,140,97
11/10/2022,1,32,2785,105,94
11/11/2022,1,38,2958,136,97
11/12/2022,1,33,3833,131,96
11/13/2022,1,21,3139,139,97
11/14/2022,1,32,2720,115,96
11/15/2022,1,19,3349,134,98
11/16/2022,1,28,3687,119,97
11/17/2022,1,34,3146,140,98
11/18/2022,1,45,3266,105,98
11/19/2022,1,45,2976,126,90
11/20/2022,1,27,3871,116,93
11/21/2022,1,41,2799,128,93
11/22/2022,1,33,3672,134,91
11/23/2022,1,41,3461,125,96
11/24/2022,1,38,2762,136,91
11/25/2022,1,26,3779,124,90
11/26/2022,1,44,2853,111,95
11/27/2022,1,29,3824,115,94
11/28/2022,1,36,3668,140,94
11/29/2022,1,24,3491,103,95
11/30/2022,1,31,3929,115,90
12/1/2022,1,31,2583,114,96
12/2/2022,1,24,2646,104,93
12/3/2022,1,20,3691,107,97
12/4/2022,1,10,3771,131,93
12/5/2022,1,14,2867,125,91
12/6/2022,1,12,3172,101,93
12/7/2022,1,21,2634,122,96
12/8/2022,1,27,2558,140,96
12/9/2022,1,29,3306,100,91
12/10/2022,1,29,3037,136,90
12/11/2022,1,16,3707,126,96
12/12/2022,1,20,3584,105,91
12/13/2022,1,23,2877,106,95
12/14/2022,1,18,3319,123,95
12/15/2022,1,25,3453,128,95
12/16/2022,1,30,3174,123,91
12/17/2022,1,45,3234,125,93
12/18/2022,1,20,3795,134,95
12/19/2022,1,16,3397,102,91
12/20/2022,1,19,3030,133,94
12/21/2022,1,21,2533,110,92
12/22/2022,1,28,2661,116,93
12/23/2022,1,18,2914,137,95
12/24/2022,1,28,3463,114,90
12/25/2022,1,18,3653,138,90
12/26/2022,1,25,3868,119,97
12/27/2022,1,19,3919,138,92
12/28/2022,1,21,3607,134,96
12/29/2022,1,18,3075,120,95
12/30/2022,1,24,2855,134,97
12/31/2022,1,31,3942,133,91
1/1/2018,1,19,3255,105,93
1/2/2018,1,8,2808,129,98
1/3/2018,1,10,3951,108,97
1/4/2018,1,15,3564,131,95
1/5/2018,1,22,3432,113,93
1/6/2018,1,22,3605,116,95
1/7/2018,1,7,2730,136,94
1/8/2018,1,15,2947,112,97
1/9/2018,1,9,2675,130,92
1/10/2018,1,7,2555,111,93
1/11/2018,1,19,3009,138,91
1/12/2018,1,16,3670,116,97
1/13/2018,1,14,3326,136,95
1/14/2018,1,9,3501,101,93
1/15/2018,1,14,3433,116,92
1/16/2018,1,13,2668,103,92
1/17/2018,1,18,3732,138,98
1/18/2018,1,19,2824,120,97
1/19/2018,1,19,2538,107,97
1/20/2018,1,18,3425,129,96
1/21/2018,1,14,3098,134,94
1/22/2018,1,13,2827,140,90
1/23/2018,1,17,3881,131,98
1/24/2018,1,12,3530,118,96
1/25/2018,1,19,3968,106,94
1/26/2018,1,14,2984,104,90
1/27/2018,1,13,2794,102,94
1/28/2018,1,5,3469,117,95
1/29/2018,1,20,3094,117,97
1/30/2018,1,16,3651,120,92
1/31/2018,1,17,3488,101,98
2/1/2018,1,21,2582,111,97
2/2/2018,1,21,3146,110,91
2/3/2018,1,18,2561,137,96
2/4/2018,1,10,3694,135,94
2/5/2018,1,17,2781,103,95
2/6/2018,1,15,3097,123,96
2/7/2018,1,10,3001,136,97
2/8/2018,1,8,2695,101,95
2/9/2018,1,20,3027,138,98
2/10/2018,1,6,3265,104,93
2/11/2018,1,13,3970,115,93
2/12/2018,1,14,3275,138,93
2/13/2018,1,12,3126,124,98
2/14/2018,1,12,3659,139,94
2/15/2018,1,14,2666,138,98
2/16/2018,1,15,3413,125,94
2/17/2018,1,20,2654,103,98
2/18/2018,1,10,2501,120,93
2/19/2018,1,4,3635,136,96
2/20/2018,1,12,3016,132,98
2/21/2018,1,19,2950,140,97
2/22/2018,1,17,2956,114,94
2/23/2018,1,20,3275,129,94
2/24/2018,1,24,3517,102,96
2/25/2018,1,17,3029,115,93
2/26/2018,1,13,3987,113,95
2/27/2018,1,17,3821,128,92
2/28/2018,1,22,2819,135,97
3/1/2018,1,15,2612,115,93
3/2/2018,1,19,3624,120,91
3/3/2018,1,21,3467,138,91
3/4/2018,1,17,2544,110,91
3/5/2018,1,22,2733,134,92
3/6/2018,1,19,3130,134,94
3/7/2018,1,19,3202,136,94
3/8/2018,1,26,3420,100,96
3/9/2018,1,19,3215,140,94
3/10/2018,1,21,3097,126,95
3/11/2018,1,16,3585,108,92
3/12/2018,1,19,3765,112,96
3/13/2018,1,21,2756,100,95
3/14/2018,1,22,2909,125,92
3/15/2018,1,15,3149,127,91
3/16/2018,1,21,3015,111,96
3/17/2018,1,23,2788,107,92
3/18/2018,1,11,3799,125,94
3/19/2018,1,16,2785,100,96
3/20/2018,1,13,2866,122,97
3/21/2018,1,15,3635,138,93
3/22/2018,1,23,3788,106,92
3/23/2018,1,17,2546,104,95
3/24/2018,1,26,2810,104,92
3/25/2018,1,15,3259,115,95
3/26/2018,1,25,3990,125,96
3/27/2018,1,19,3087,125,93
3/28/2018,1,17,3667,104,94
3/29/2018,1,14,3674,132,93
3/30/2018,1,21,3836,125,96
3/31/2018,1,20,3767,135,93
4/1/2018,1,15,2653,131,90
4/2/2018,1,22,2781,108,96
4/3/2018,1,21,3897,122,95
4/4/2018,1,24,3843,126,95
4/5/2018,1,20,3159,108,93
4/6/2018,1,36,3469,100,90
4/7/2018,1,31,2715,100,92
4/8/2018,1,20,3566,135,93
4/9/2018,1,12,3413,101,92
4/10/2018,1,19,3324,140,91
4/11/2018,1,29,2682,134,96
4/12/2018,1,24,3809,103,96
4/13/2018,1,25,3456,122,94
4/14/2018,1,31,2656,136,94
4/15/2018,1,15,3776,112,90
4/16/2018,1,24,3564,117,92
4/17/2018,1,15,2636,128,95
4/18/2018,1,19,3700,115,90
4/19/2018,1,23,3113,113,95
4/20/2018,1,23,2905,126,94
4/21/2018,1,19,3551,101,95
4/22/2018,1,20,3652,114,98
4/23/2018,1,31,3573,120,96
4/24/2018,1,16,3630,130,92
4/25/2018,1,24,3389,131,90
4/26/2018,1,15,2574,130,92
4/27/2018,1,35,3898,140,93
4/28/2018,1,34,2614,125,93
4/29/2018,1,12,3160,117,94
4/30/2018,1,19,3197,139,91
5/1/2018,1,24,3157,140,94
5/2/2018,1,21,2985,128,95
5/3/2018,1,23,3445,140,90
5/4/2018,1,31,2962,118,91
5/5/2018,1,30,3051,110,91
5/6/2018,1,18,3879,131,94
5/7/2018,1,21,2815,138,95
5/8/2018,1,23,3064,124,98
5/9/2018,1,33,3931,129,91
5/10/2018,1,28,3924,102,97
5/11/2018,1,28,2954,105,93
5/12/2018,1,24,3117,104,90
5/13/2018,1,15,3850,123,96
5/14/2018,1,23,3766,131,92
5/15/2018,1,15,2691,135,91
5/16/2018,1,30,3166,133,94
5/17/2018,1,28,3518,122,97
5/18/2018,1,27,3671,129,92
5/19/2018,1,25,3864,111,90
5/20/2018,1,19,3709,105,91
5/21/2018,1,15,2523,106,97
5/22/2018,1,25,3887,125,94
5/23/2018,1,18,3742,111,93
5/24/2018,1,22,3478,137,93
5/25/2018,1,27,3311,118,90
5/26/2018,1,29,3595,113,98
5/27/2018,1,26,3253,118,97
5/28/2018,1,20,3737,138,98
5/29/2018,1,26,2996,128,94
5/30/2018,1,14,3961,134,95
5/31/2018,1,27,3346,126,91
6/1/2018,1,26,3137,100,96
6/2/2018,1,28,3253,133,98
6/3/2018,1,17,2901,104,94
6/4/2018,1,24,2518,102,98
6/5/2018,1,23,3533,117,91
6/6/2018,1,20,3462,119,97
6/7/2018,1,24,3433,115,96
6/8/2018,1,31,3625,112,97
6/9/2018,1,29,3769,121,90
6/10/2018,1,17,3703,126,92
6/11/2018,1,25,2775,108,90
6/12/2018,1,26,3496,101,96
6/13/2018,1,28,2668,116,94
6/14/2018,1,26,2997,109,90
6/15/2018,1,20,2544,139,98
6/16/2018,1,22,3132,109,92
6/17/2018,1,22,3717,124,91
6/18/2018,1,26,3744,101,92
6/19/2018,1,20,2721,123,90
6/20/2018,1,33,3087,139,98
6/21/2018,1,25,3373,100,96
6/22/2018,1,28,2551,136,98
6/23/2018,1,29,3742,122,96
6/24/2018,1,20,3969,109,97
6/25/2018,1,20,3382,119,90
6/26/2018,1,22,3998,128,93
6/27/2018,1,24,3863,131,96
6/28/2018,1,32,2938,134,95
6/29/2018,1,28,2511,138,92
6/30/2018,1,33,3656,119,96
7/1/2018,1,20,2886,134,93
7/2/2018,1,24,2993,125,98
7/3/2018,1,20,2912,131,98
7/4/2018,1,25,3068,113,93
7/5/2018,1,29,3453,140,92
7/6/2018,1,29,2515,130,95
7/7/2018,1,31,3821,120,93
7/8/2018,1,22,3343,134,98
7/9/2018,1,32,3517,122,96
7/10/2018,1,19,2616,111,92
7/11/2018,1,21,2936,120,90
7/12/2018,1,29,2925,129,90
7/13/2018,1,21,2651,107,97
7/14/2018,1,35,2656,101,96
7/15/2018,1,24,2660,122,94
7/16/2018,1,20,3821,121,90
7/17/2018,1,24,3278,136,91
7/18/2018,1,30,2839,129,95
7/19/2018,1,32,3336,139,92
7/20/2018,1,30,3826,127,95
7/21/2018,1,35,2852,128,94
7/22/2018,1,16,2733,139,97
7/23/2018,1,21,3570,116,98
7/24/2018,1,21,3342,131,97
7/25/2018,1,33,3201,128,92
7/26/2018,1,28,2600,113,97
7/27/2018,1,32,2525,107,96
7/28/2018,1,30,2685,122,96
7/29/2018,1,22,3180,110,93
7/30/2018,1,16,3783,136,97
7/31/2018,1,23,3565,123,98
8/1/2018,1,21,3131,118,97
8/2/2018,1,25,3321,124,90
8/3/2018,1,30,3378,122,90
8/4/2018,1,21,2597,109,95
8/5/2018,1,27,2903,122,91
8/6/2018,1,30,3063,104,91
8/7/2018,1,30,2997,103,90
8/8/2018,1,18,3293,131,98
8/9/2018,1,21,2557,118,97
8/10/2018,1,27,3185,110,95
8/11/2018,1,38,3713,108,93
8/12/2018,1,9,3812,138,91
8/13/2018,1,27,3321,101,91
8/14/2018,1,26,3202,103,90
