date,item,sales,marketing_expense,economic_indicator,competitor_pricing
2/14/2020,1,11,2747,109,98
2/15/2020,1,18,2989,125,91
2/16/2020,1,14,2704,120,98
2/17/2020,1,16,3112,133,93
2/18/2020,1,16,2733,103,94
2/19/2020,1,11,3739,122,91
2/20/2020,1,10,3427,110,94
2/21/2020,1,19,3618,118,98
2/22/2020,1,24,3738,133,97
2/23/2020,1,9,3338,125,93
2/24/2020,1,8,2942,104,91
2/25/2020,1,13,3936,120,94
2/26/2020,1,18,3602,105,97
2/27/2020,1,17,2912,115,94
2/28/2020,1,18,3891,115,92
3/1/2020,1,18,2825,117,95
3/2/2020,1,17,2936,131,98
3/3/2020,1,14,3996,137,96
3/4/2020,1,19,3683,137,95
3/5/2020,1,10,3471,138,98
3/6/2020,1,17,2585,112,98
3/7/2020,1,16,3355,120,90
3/8/2020,1,13,3891,129,91
3/9/2020,1,13,3843,115,92
3/10/2020,1,23,3557,135,91
3/11/2020,1,21,2951,130,93
3/12/2020,1,24,2895,100,92
3/13/2020,1,25,3514,114,98
3/14/2020,1,15,3399,102,91
3/15/2020,1,20,3165,121,90
3/16/2020,1,13,2661,137,95
3/17/2020,1,15,2851,114,97
3/18/2020,1,16,3122,133,95
3/19/2020,1,17,3381,113,91
3/20/2020,1,31,3790,135,90
3/21/2020,1,25,3639,110,95
3/22/2020,1,23,3868,135,97
3/23/2020,1,16,2518,133,98
3/24/2020,1,18,3885,127,93
3/25/2020,1,13,2573,123,97
3/26/2020,1,10,3637,103,97
3/27/2020,1,16,2854,116,98
3/28/2020,1,12,3529,111,95
3/29/2020,1,25,3924,114,98
3/30/2020,1,19,2935,102,97
3/31/2020,1,18,3025,125,93
4/1/2020,1,24,3847,110,93
4/2/2020,1,20,3130,111,95
4/3/2020,1,27,2500,108,98
4/4/2020,1,26,3546,106,94
4/5/2020,1,20,3603,103,92
4/6/2020,1,20,2652,131,96
4/7/2020,1,19,3421,103,92
4/8/2020,1,17,2837,138,93
4/9/2020,1,20,2854,130,96
4/10/2020,1,24,3848,130,93
4/11/2020,1,17,3458,103,94
4/12/2020,1,21,3682,102,92
4/13/2020,1,14,3078,135,96
4/14/2020,1,26,3927,126,90
4/15/2020,1,26,3743,127,91
4/16/2020,1,20,3014,138,91
4/17/2020,1,22,3393,135,98
4/18/2020,1,23,3737,137,91
4/19/2020,1,24,3206,119,98
4/20/2020,1,17,3268,106,92
4/21/2020,1,25,3294,103,97
4/22/2020,1,19,2738,117,93
4/23/2020,1,17,3713,135,95
4/24/2020,1,11,3113,140,98
4/25/2020,1,29,3373,102,94
4/26/2020,1,30,3404,127,93
4/27/2020,1,22,3290,107,97
4/28/2020,1,27,2800,117,97
4/29/2020,1,18,2673,102,93
4/30/2020,1,27,3256,137,91
5/1/2020,1,20,3875,114,97
5/2/2020,1,22,3259,125,92
5/3/2020,1,33,3030,116,98
5/4/2020,1,14,3626,132,98
5/5/2020,1,25,3639,125,97
5/6/2020,1,13,2768,100,91
5/7/2020,1,23,3221,116,94
5/8/2020,1,22,2573,108,91
5/9/2020,1,29,3542,102,93
5/10/2020,1,29,2782,127,97
5/11/2020,1,24,3583,110,93
5/12/2020,1,21,3547,123,92
5/13/2020,1,14,2694,127,93
5/14/2020,1,17,2753,128,94
5/15/2020,1,27,3800,117,91
5/16/2020,1,31,3279,100,98
5/17/2020,1,27,3686,131,96
5/18/2020,1,11,3422,111,94
5/19/2020,1,28,3520,128,90
5/20/2020,1,17,2681,111,97
5/21/2020,1,27,2698,138,96
5/22/2020,1,22,3642,129,94
5/23/2020,1,24,3756,136,94
5/24/2020,1,27,3380,120,95
5/25/2020,1,19,3235,102,98
5/26/2020,1,19,3929,106,92
5/27/2020,1,22,3748,128,90
5/28/2020,1,23,3222,126,97
5/29/2020,1,18,3886,106,93
5/30/2020,1,36,2837,109,93
5/31/2020,1,27,3743,120,93
6/1/2020,1,23,2667,119,95
6/2/2020,1,15,3986,134,95
6/3/2020,1,23,2705,103,92
6/4/2020,1,25,3439,102,96
6/5/2020,1,18,2671,119,95
6/6/2020,1,43,3672,108,90
6/7/2020,1,22,2830,123,95
6/8/2020,1,18,2511,127,90
6/9/2020,1,19,3767,140,96
6/10/2020,1,22,3600,123,96
6/11/2020,1,29,2948,138,96
6/12/2020,1,23,2570,115,95
6/13/2020,1,28,3210,105,94
6/14/2020,1,30,3647,131,97
6/15/2020,1,19,2565,111,97
6/16/2020,1,17,3366,130,97
6/17/2020,1,28,3263,108,94
6/18/2020,1,29,2740,124,91
6/19/2020,1,20,3389,139,91
6/20/2020,1,30,3628,134,92
6/21/2020,1,34,3869,120,90
6/22/2020,1,14,3178,112,94
6/23/2020,1,27,3323,140,93
6/24/2020,1,26,3365,123,98
6/25/2020,1,21,3932,139,96
6/26/2020,1,30,2595,100,96
6/27/2020,1,31,3731,124,91
6/28/2020,1,35,2617,110,94
6/29/2020,1,26,3999,140,97
6/30/2020,1,23,3707,126,94
7/1/2020,1,21,2646,136,94
7/2/2020,1,26,3509,139,93
7/3/2020,1,30,3959,140,98
7/4/2020,1,40,3561,108,92
7/5/2020,1,30,3927,116,91
7/6/2020,1,20,3828,116,98
7/7/2020,1,24,2522,133,94
7/8/2020,1,21,2682,134,92
7/9/2020,1,33,2981,113,94
7/10/2020,1,26,2818,136,96
7/11/2020,1,30,3252,119,97
7/12/2020,1,19,2591,135,90
7/13/2020,1,22,2667,124,98
7/14/2020,1,19,3080,101,94
7/15/2020,1,20,2540,111,90
7/16/2020,1,41,3399,105,95
7/17/2020,1,31,3383,113,94
7/18/2020,1,38,3587,117,98
7/19/2020,1,38,3084,127,90
7/20/2020,1,22,3595,109,97
7/21/2020,1,29,2789,105,92
7/22/2020,1,27,2611,122,92
7/23/2020,1,17,3697,139,90
7/24/2020,1,29,3337,122,92
7/25/2020,1,34,3743,111,97
7/26/2020,1,38,2698,128,96
7/27/2020,1,13,3647,112,94
7/28/2020,1,27,3284,131,97
7/29/2020,1,26,2648,126,91
7/30/2020,1,22,3012,113,93
7/31/2020,1,29,3703,122,92
8/1/2020,1,28,2986,104,90
8/2/2020,1,19,3409,106,93
8/3/2020,1,20,2603,107,97
8/4/2020,1,26,3993,133,98
8/5/2020,1,20,2777,111,95
8/6/2020,1,25,3733,130,91
8/7/2020,1,22,2572,111,98
8/8/2020,1,19,2557,125,98
8/9/2020,1,33,3538,137,96
8/10/2020,1,14,3835,132,98
8/11/2020,1,16,3893,131,90
8/12/2020,1,24,2929,131,98
8/13/2020,1,25,3383,104,98
8/14/2020,1,23,2523,140,95
8/15/2020,1,26,3484,104,98
8/16/2020,1,27,3413,134,92
8/17/2020,1,14,3205,118,90
8/18/2020,1,18,2564,101,95
8/19/2020,1,24,2609,102,91
8/20/2020,1,17,3706,137,92
8/21/2020,1,29,3200,115,90
8/22/2020,1,22,2687,140,98
8/23/2020,1,19,3799,102,91
8/24/2020,1,19,2797,117,92
8/25/2020,1,22,3917,113,98
8/26/2020,1,26,3189,109,97
8/27/2020,1,23,3044,139,94
8/28/2020,1,25,3393,116,92
8/29/2020,1,36,3983,137,91
8/30/2020,1,25,3390,129,98
8/31/2020,1,20,3666,135,93
9/1/2020,1,27,2997,136,96
9/2/2020,1,22,3772,128,93
9/3/2020,1,16,3487,129,94
9/4/2020,1,16,2824,128,94
9/5/2020,1,34,2703,122,93
9/6/2020,1,25,3365,120,97
9/7/2020,1,17,3632,125,96
9/8/2020,1,25,3942,130,98
9/9/2020,1,13,3184,139,94
9/10/2020,1,25,3010,110,98
9/11/2020,1,28,3982,103,91
9/12/2020,1,24,3053,122,95
9/13/2020,1,28,3926,134,98
9/14/2020,1,22,2980,133,91
9/15/2020,1,21,3781,135,90
9/16/2020,1,23,3857,114,91
9/17/2020,1,19,2509,114,95
9/18/2020,1,16,3068,121,97
9/19/2020,1,40,3188,132,93
9/20/2020,1,28,3950,101,92
9/21/2020,1,18,2504,105,95
9/22/2020,1,20,3760,140,93
9/23/2020,1,22,3087,135,97
9/24/2020,1,28,4000,117,97
9/25/2020,1,20,3637,127,93
9/26/2020,1,20,3236,115,97
9/27/2020,1,32,2639,115,91
9/28/2020,1,15,3203,111,96
9/29/2020,1,19,3032,124,90
9/30/2020,1,15,3213,133,92
10/1/2020,1,25,2816,131,95
10/2/2020,1,12,3663,134,94
10/3/2020,1,20,2979,130,97
10/4/2020,1,22,2737,112,90
10/5/2020,1,13,3293,134,91
10/6/2020,1,14,3286,101,90
10/7/2020,1,19,2876,104,93
10/8/2020,1,21,2666,103,98
10/9/2020,1,27,3036,112,96
10/10/2020,1,22,2670,118,94
10/11/2020,1,25,2738,108,92
10/12/2020,1,12,3125,126,96
10/13/2020,1,24,2726,134,93
10/14/2020,1,26,2532,137,97
10/15/2020,1,19,2714,131,94
10/16/2020,1,23,3532,127,97
10/17/2020,1,22,2638,104,93
10/18/2020,1,25,2618,131,98
10/19/2020,1,19,2511,107,94
10/20/2020,1,21,3951,120,97
10/21/2020,1,24,3939,113,93
10/22/2020,1,17,2958,124,97
10/23/2020,1,28,3275,132,90
10/24/2020,1,24,2609,112,93
10/25/2020,1,33,3257,131,96
10/26/2020,1,18,2828,133,96
10/27/2020,1,18,3177,104,97
10/28/2020,1,8,3083,125,96
10/29/2020,1,17,3224,135,90
10/30/2020,1,19,2763,111,91
10/31/2020,1,30,3256,117,90
11/1/2020,1,26,2850,113,93
11/2/2020,1,16,3009,110,98
11/3/2020,1,25,2720,119,94
11/4/2020,1,26,3132,125,92
11/5/2020,1,21,3709,133,93
11/6/2020,1,24,3721,135,96
11/7/2020,1,25,3587,104,95
11/8/2020,1,25,3604,106,95
11/9/2020,1,16,2543,133,91
11/10/2020,1,15,3259,127,95
11/11/2020,1,24,2718,135,96
11/12/2020,1,19,3272,112,97
11/13/2020,1,21,2859,116,94
11/14/2020,1,37,3561,103,96
11/15/2020,1,31,3069,134,91
11/16/2020,1,14,3857,121,94
11/17/2020,1,19,3615,104,98
11/18/2020,1,30,2944,105,98
11/19/2020,1,26,2716,109,98
11/20/2020,1,27,3964,107,92
11/21/2020,1,22,3802,105,95
11/22/2020,1,30,3625,106,94
11/23/2020,1,21,2641,105,94
11/24/2020,1,20,3649,131,92
11/25/2020,1,16,2949,112,96
11/26/2020,1,19,3225,120,92
11/27/2020,1,33,2907,109,92
11/28/2020,1,24,3979,113,96
11/29/2020,1,27,2848,113,92
11/30/2020,1,5,3402,131,92
12/1/2020,1,13,3697,112,92
12/2/2020,1,12,3275,131,98
12/3/2020,1,14,2723,116,91
12/4/2020,1,29,3248,101,97
12/5/2020,1,12,3306,115,96
12/6/2020,1,14,2614,132,90
12/7/2020,1,14,3138,131,95
12/8/2020,1,13,3307,113,94
12/9/2020,1,18,2742,129,91
12/10/2020,1,14,3461,119,96
12/11/2020,1,21,3015,115,90
12/12/2020,1,23,3472,140,93
12/13/2020,1,14,3111,139,97
12/14/2020,1,10,3533,121,98
12/15/2020,1,12,2937,123,95
12/16/2020,1,19,2775,128,97
12/17/2020,1,9,3112,123,95
12/18/2020,1,19,2956,129,90
12/19/2020,1,21,3111,134,94
12/20/2020,1,17,3653,106,94
12/21/2020,1,10,3284,132,92
12/22/2020,1,13,3550,121,90
12/23/2020,1,14,3720,121,90
12/24/2020,1,7,3576,118,97
12/25/2020,1,19,3929,129,90
12/26/2020,1,13,3641,102,97
12/27/2020,1,17,2981,115,98
12/28/2020,1,4,2917,111,93
12/29/2020,1,12,3805,124,95
12/30/2020,1,15,3451,125,98
12/31/2020,1,18,2733,101,97
1/1/2021,1,21,2725,124,93
1/2/2021,1,13,3792,113,92
1/3/2021,1,12,3079,136,94
1/4/2021,1,12,2638,114,92
1/5/2021,1,12,3255,103,97
1/6/2021,1,16,3761,111,92
1/7/2021,1,12,3981,124,94
1/8/2021,1,12,3830,106,90
1/9/2021,1,16,3535,112,96
1/10/2021,1,26,3715,102,94
1/11/2021,1,7,3900,102,91
1/12/2021,1,13,3516,101,95
1/13/2021,1,9,2790,119,91
1/14/2021,1,18,3348,132,90
1/15/2021,1,13,3347,101,96
1/16/2021,1,8,3978,108,95
1/17/2021,1,13,3328,111,91
1/18/2021,1,7,3630,111,90
1/19/2021,1,17,3487,108,93
1/20/2021,1,13,3727,140,98
1/21/2021,1,12,3583,112,91
1/22/2021,1,15,2519,127,91
1/23/2021,1,23,3799,111,94
1/24/2021,1,21,3128,119,98
1/25/2021,1,15,2695,114,90
1/26/2021,1,18,2826,134,92
1/27/2021,1,14,2530,130,90
1/28/2021,1,17,2609,134,98
1/29/2021,1,16,2667,116,93
1/30/2021,1,14,3801,103,94
1/31/2021,1,14,2651,114,95
2/1/2021,1,16,3145,131,94
2/2/2021,1,16,3797,100,90
2/3/2021,1,19,3402,135,90
2/4/2021,1,9,2762,134,91
2/5/2021,1,14,2754,103,91
2/6/2021,1,14,2914,135,98
2/7/2021,1,18,3629,100,92
2/8/2021,1,12,2753,127,91
2/9/2021,1,14,2531,124,93
2/10/2021,1,16,2719,122,97
2/11/2021,1,14,2748,131,97
2/12/2021,1,15,2751,107,94
2/13/2021,1,10,2684,123,94
2/14/2021,1,23,3865,105,95
2/15/2021,1,8,3465,122,92
2/16/2021,1,19,3578,110,91
2/17/2021,1,29,2729,109,98
2/18/2021,1,17,3220,136,98
2/19/2021,1,18,3058,111,97
2/20/2021,1,18,2782,130,95
2/21/2021,1,21,3837,110,91
2/22/2021,1,16,3694,138,97
2/23/2021,1,16,2676,127,95
2/24/2021,1,10,3905,125,94
2/25/2021,1,12,3507,134,95
2/26/2021,1,9,3500,115,98
2/27/2021,1,21,3157,122,97
2/28/2021,1,12,3505,104,97
2/29/2021,1,14,3174,106,90
3/1/2021,1,16,2957,129,97
3/2/2021,1,17,2735,121,94
3/3/2021,1,20,2965,133,92
3/4/2021,1,17,2566,124,92
3/5/2021,1,17,3734,110,98
3/6/2021,1,22,2727,106,98
3/7/2021,1,17,3144,131,96
3/8/2021,1,9,2913,127,93
3/9/2021,1,18,2659,127,97
3/10/2021,1,15,3854,126,98
3/11/2021,1,22,2748,131,92
3/12/2021,1,17,2785,127,91
3/13/2021,1,23,3315,109,93
3/14/2021,1,13,2972,103,95
3/15/2021,1,11,3137,130,97
3/16/2021,1,23,3065,107,93
3/17/2021,1,19,2687,133,90
3/18/2021,1,21,3719,122,96
3/19/2021,1,25,3468,105,97
3/20/2021,1,25,2787,126,93
3/21/2021,1,22,3377,115,95
3/22/2021,1,17,3477,106,95
3/23/2021,1,19,3917,106,93
3/24/2021,1,18,3663,139,90
3/25/2021,1,27,2540,109,90
3/26/2021,1,22,2958,126,97
3/27/2021,1,28,3930,101,90
3/28/2021,1,16,2599,106,92
3/29/2021,1,22,3254,121,97
3/30/2021,1,14,2548,112,98
3/31/2021,1,17,3647,103,91
4/1/2021,1,32,3907,113,94
4/2/2021,1,24,3069,125,96
4/3/2021,1,29,2528,120,91
4/4/2021,1,18,2946,100,96
4/5/2021,1,20,3573,117,96
4/6/2021,1,25,3485,121,95
4/7/2021,1,18,3622,118,91
4/8/2021,1,23,3366,126,97
4/9/2021,1,22,3065,139,90
4/10/2021,1,36,3869,105,95
4/11/2021,1,18,3496,129,95
4/12/2021,1,30,2718,106,93
4/13/2021,1,24,3958,111,91
4/14/2021,1,22,3856,112,92
4/15/2021,1,23,2958,104,98
4/16/2021,1,22,2761,137,93
4/17/2021,1,18,2845,116,96
4/18/2021,1,23,3348,116,92
4/19/2021,1,23,2519,121,96
4/20/2021,1,18,2833,126,92
4/21/2021,1,20,3921,137,97
4/22/2021,1,22,3204,119,90
4/23/2021,1,23,2579,110,94
4/24/2021,1,26,2617,130,94
4/25/2021,1,15,3805,127,90
4/26/2021,1,20,3430,137,98
4/27/2021,1,19,3859,140,95
4/28/2021,1,21,3872,115,98
4/29/2021,1,30,3871,120,95
4/30/2021,1,30,3286,120,95
5/1/2021,1,30,3269,126,92
5/2/2021,1,18,3078,130,98
5/3/2021,1,29,2977,137,97
5/4/2021,1,24,2614,107,97
5/5/2021,1,17,2653,107,95
5/6/2021,1,23,2500,109,95
5/7/2021,1,23,3619,140,98
5/8/2021,1,26,3725,129,91
5/9/2021,1,18,3428,116,98
5/10/2021,1,29,2613,115,91
5/11/2021,1,21,3541,122,95
5/12/2021,1,19,3071,109,94
5/13/2021,1,26,2534,133,95
5/14/2021,1,30,3611,138,93
5/15/2021,1,39,2670,119,96
5/16/2021,1,13,3552,138,97
5/17/2021,1,25,3986,132,98
5/18/2021,1,33,2933,114,96
5/19/2021,1,26,2903,103,95
5/20/2021,1,28,2786,115,91
5/21/2021,1,35,3290,118,95
5/22/2021,1,32,3800,104,94
5/23/2021,1,22,2518,102,92
5/24/2021,1,26,3383,113,92
5/25/2021,1,29,2839,131,90
5/26/2021,1,17,2660,124,96
5/27/2021,1,26,3173,130,96
5/28/2021,1,33,3395,109,96
5/29/2021,1,29,3257,119,94
5/30/2021,1,18,2509,107,95
5/31/2021,1,18,2902,131,97
6/1/2021,1,24,3601,130,95
6/2/2021,1,25,2623,130,94
6/3/2021,1,38,3228,104,92
6/4/2021,1,28,3304,112,98
6/5/2021,1,35,3206,138,97
6/6/2021,1,23,3703,139,92
6/7/2021,1,22,3380,128,93
6/8/2021,1,22,3977,140,90
6/9/2021,1,24,3703,113,92
6/10/2021,1,34,3716,139,91
6/11/2021,1,31,3723,104,96
6/12/2021,1,22,3889,119,96
6/13/2021,1,22,3539,134,95
6/14/2021,1,25,3006,113,96
6/15/2021,1,22,3402,130,91
6/16/2021,1,30,2950,126,91
6/17/2021,1,22,3032,122,92
6/18/2021,1,27,2983,112,98
6/19/2021,1,28,3387,101,93
6/20/2021,1,15,2715,128,91
6/21/2021,1,25,3125,103,92
6/22/2021,1,25,2613,104,94
6/23/2021,1,23,3847,111,92
6/24/2021,1,31,3187,114,91
6/25/2021,1,31,3902,136,96
6/26/2021,1,32,3391,107,96
6/27/2021,1,26,2688,132,90
6/28/2021,1,28,3788,103,98
6/29/2021,1,25,2656,138,92
6/30/2021,1,25,2741,128,98
7/1/2021,1,42,3800,115,93
7/2/2021,1,32,3161,111,95
7/3/2021,1,35,3972,112,95
7/4/2021,1,18,3418,137,93
7/5/2021,1,31,3772,112,91
7/6/2021,1,22,3123,120,97
7/7/2021,1,33,3492,128,92
7/8/2021,1,34,3362,111,97
7/9/2021,1,35,3402,101,95
7/10/2021,1,28,2607,128,95
7/11/2021,1,18,3400,102,97
7/12/2021,1,27,2657,116,92
7/13/2021,1,30,2738,102,92
7/14/2021,1,22,2502,100,94
7/15/2021,1,33,3898,123,98
7/16/2021,1,34,2590,104,97
7/17/2021,1,37,2752,109,98
7/18/2021,1,24,2683,136,95
7/19/2021,1,25,3876,110,90
7/20/2021,1,22,3162,123,94
7/21/2021,1,34,3046,110,90
7/22/2021,1,26,3278,117,96
7/23/2021,1,34,3445,119,90
7/24/2021,1,25,2954,111,97
7/25/2021,1,21,3366,119,92
7/26/2021,1,24,3594,128,95
7/27/2021,1,28,2701,116,90
7/28/2021,1,30,2533,130,98
7/29/2021,1,30,3801,124,92
7/30/2021,1,38,3873,137,94
7/31/2021,1,31,2817,140,93
8/1/2021,1,21,2923,128,94
8/2/2021,1,22,2572,128,96
8/3/2021,1,28,2817,118,90
8/4/2021,1,34,3110,103,98
8/5/2021,1,24,3427,100,93
8/6/2021,1,20,3839,105,91
8/7/2021,1,31,3078,122,97
8/8/2021,1,11,2715,107,94
8/9/2021,1,26,2565,124,91
8/10/2021,1,21,2945,130,97
8/11/2021,1,23,2834,126,98
8/12/2021,1,16,2747,116,91
8/13/2021,1,27,3441,106,94
8/14/2021,1,36,2999,125,98
8/15/2021,1,24,3405,128,95
8/16/2021,1,15,3884,110,97
8/17/2021,1,25,2672,127,92
8/18/2021,1,26,3456,102,96
8/19/2021,1,29,2966,135,93
8/20/2021,1,30,3562,139,93
8/21/2021,1,22,3675,103,90
8/22/2021,1,15,3195,139,93
8/23/2021,1,24,3969,134,95
8/24/2021,1,32,3382,125,93
8/25/2021,1,17,2567,128,92
8/26/2021,1,25,2500,120,98
8/27/2021,1,24,3596,123,97
8/28/2021,1,34,2863,103,91
8/29/2021,1,14,3109,127,95
8/30/2021,1,14,3052,100,95
8/31/2021,1,17,2857,132,94
9/1/2021,1,18,3714,109,91
9/2/2021,1,20,2562,115,97
9/3/2021,1,31,2511,125,97
9/4/2021,1,25,2971,102,94
9/5/2021,1,32,3790,107,95
9/6/2021,1,28,3635,102,93
9/7/2021,1,18,3908,118,95
9/8/2021,1,28,3523,102,94
9/9/2021,1,26,3652,124,98
9/10/2021,1,25,3437,137,92
9/11/2021,1,24,3711,103,91
9/12/2021,1,24,3015,137,98
9/13/2021,1,24,2528,115,90
9/14/2021,1,19,2631,128,94
9/15/2021,1,20,2503,133,94
9/16/2021,1,19,3199,137,94
9/17/2021,1,19,3998,136,92
9/18/2021,1,27,3043,124,94
9/19/2021,1,19,2707,139,94
9/20/2021,1,23,2621,131,96
9/21/2021,1,25,2982,122,95
9/22/2021,1,25,3941,112,93
9/23/2021,1,24,3072,116,92
9/24/2021,1,26,2827,113,96
9/25/2021,1,27,2591,113,93
9/26/2021,1,17,3580,132,94
9/27/2021,1,18,3519,113,90
9/28/2021,1,27,3973,137,90
9/29/2021,1,28,3048,113,91
9/30/2021,1,23,3777,112,90
10/1/2021,1,25,3316,122,92
10/2/2021,1,26,3966,105,91
10/3/2021,1,20,3285,101,97
10/4/2021,1,28,3797,123,94
10/5/2021,1,17,3333,137,90
10/6/2021,1,22,3709,125,97
10/7/2021,1,19,2641,108,95
10/8/2021,1,24,3311,109,91
10/9/2021,1,29,2567,101,91
10/10/2021,1,18,3919,132,98
10/11/2021,1,18,3615,101,98
10/12/2021,1,16,3404,134,91
10/13/2021,1,16,3326,114,93
10/14/2021,1,32,3870,119,91
10/15/2021,1,32,2584,118,97
10/16/2021,1,26,3389,114,96
10/17/2021,1,20,3051,118,90
10/18/2021,1,21,3951,127,94
10/19/2021,1,20,3717,105,97
10/20/2021,1,30,3940,126,96
10/21/2021,1,25,3491,100,95
10/22/2021,1,26,3650,128,91
10/23/2021,1,21,3870,128,90
10/24/2021,1,16,3147,109,95
10/25/2021,1,13,2684,133,91
10/26/2021,1,16,3306,115,96
10/27/2021,1,25,2981,101,90
10/28/2021,1,18,2856,132,92
10/29/2021,1,23,3932,124,91
10/30/2021,1,33,3445,102,92
10/31/2021,1,24,3773,104,97
11/1/2021,1,22,2581,111,98
11/2/2021,1,23,3150,130,93
11/3/2021,1,23,3077,104,91
11/4/2021,1,22,2911,120,90
11/5/2021,1,29,3678,135,94
11/6/2021,1,18,3654,101,94
11/7/2021,1,17,3734,127,98
11/8/2021,1,19,2907,121,92
11/9/2021,1,22,3256,129,93
11/10/2021,1,18,2780,110,93
11/11/2021,1,26,2963,137,97
11/12/2021,1,26,3067,130,98
11/13/2021,1,36,2548,116,95
11/14/2021,1,17,3864,132,92
11/15/2021,1,22,2624,129,98
11/16/2021,1,20,2573,105,97
11/17/2021,1,19,3054,101,98
11/18/2021,1,21,3351,119,97
11/19/2021,1,36,3012,121,95
11/20/2021,1,22,2604,108,98
11/21/2021,1,14,3741,111,95
11/22/2021,1,18,2715,106,98
11/23/2021,1,20,2626,140,95
11/24/2021,1,18,3052,103,93
11/25/2021,1,26,3095,133,91
11/26/2021,1,20,2533,140,93
11/27/2021,1,20,2997,111,94
11/28/2021,1,22,2868,132,96
11/29/2021,1,27,3705,132,95
11/30/2021,1,19,3083,120,91
12/1/2021,1,13,3241,116,90
12/2/2021,1,11,3059,132,94
12/3/2021,1,19,2572,138,98
12/4/2021,1,24,3556,120,98
12/5/2021,1,13,3573,110,96
12/6/2021,1,10,2596,131,93
12/7/2021,1,17,3740,118,94
12/8/2021,1,15,2763,114,94
12/9/2021,1,7,3639,107,91
12/10/2021,1,12,3975,122,93
12/11/2021,1,20,3961,122,94
12/12/2021,1,12,2672,133,91
12/13/2021,1,23,3803,123,98
12/14/2021,1,12,3791,120,97
12/15/2021,1,10,2954,109,91
12/16/2021,1,15,3128,106,97
12/17/2021,1,19,3230,137,92
12/18/2021,1,22,2868,117,96
12/19/2021,1,17,2691,128,95
12/20/2021,1,18,2529,111,90
12/21/2021,1,12,2900,114,92
12/22/2021,1,20,3987,117,90
12/23/2021,1,21,2764,135,92
12/24/2021,1,13,3323,133,97
12/25/2021,1,20,3612,100,93
12/26/2021,1,16,3039,126,93
12/27/2021,1,10,2935,117,95
12/28/2021,1,16,3368,109,94
12/29/2021,1,21,3797,114,96
12/30/2021,1,24,3580,123,96
12/31/2021,1,14,3783,118,96
1/1/2022,1,19,3355,137,92
1/2/2022,1,15,3635,109,90
1/3/2022,1,10,3276,118,95
1/4/2022,1,16,2779,124,97
1/5/2022,1,14,3454,108,95
1/6/2022,1,24,3964,119,91
1/7/2022,1,14,3245,130,95
1/8/2022,1,20,2903,116,96
1/9/2022,1,18,3038,132,97
1/10/2022,1,11,3370,129,90
1/11/2022,1,14,3199,119,90
1/12/2022,1,17,2609,131,95
1/13/2022,1,7,3105,134,94
1/14/2022,1,16,2588,139,92
1/15/2022,1,29,3295,138,94
1/16/2022,1,15,2520,100,96
1/17/2022,1,14,3838,119,98
1/18/2022,1,10,2623,106,96
1/19/2022,1,16,3966,118,92
1/20/2022,1,22,2671,132,97
1/21/2022,1,13,3940,107,96
1/22/2022,1,21,3805,105,96
1/23/2022,1,9,3131,124,90
1/24/2022,1,18,3145,103,93
1/25/2022,1,14,3989,110,93
1/26/2022,1,13,2853,103,90
1/27/2022,1,10,3814,111,97
1/28/2022,1,16,3752,119,94
1/29/2022,1,24,3758,132,93
1/30/2022,1,9,3936,126,95
1/31/2022,1,17,3451,112,93
2/1/2022,1,15,3954,112,90
2/2/2022,1,17,3855,128,96
2/3/2022,1,24,2891,113,90
2/4/2022,1,25,3762,138,94
2/5/2022,1,25,3297,129,91
2/6/2022,1,16,3250,128,97
2/7/2022,1,12,3122,126,91
2/8/2022,1,20,2759,132,97
2/9/2022,1,16,3238,112,91
2/10/2022,1,16,2797,118,97
2/11/2022,1,18,2848,130,93
2/12/2022,1,19,2852,137,93
2/13/2022,1,11,3589,137,94
2/14/2022,1,15,2748,100,90
2/15/2022,1,22,3728,124,95
2/16/2022,1,11,3896,123,98
2/17/2022,1,17,3450,101,97
2/18/2022,1,22,3531,131,93
2/19/2022,1,18,3792,123,95
2/20/2022,1,5,2720,117,92
2/21/2022,1,14,3500,139,90
2/22/2022,1,12,3006,107,95
2/23/2022,1,26,3298,106,91
2/24/2022,1,15,3134,122,92
2/25/2022,1,16,3024,114,93
2/26/2022,1,28,3676,108,95
2/27/2022,1,12,3305,120,97
2/28/2022,1,20,2527,125,93
3/1/2022,1,16,2591,127,90
3/2/2022,1,23,3881,115,98
3/3/2022,1,22,3589,117,92
3/4/2022,1,13,2585,122,94
3/5/2022,1,25,3909,104,90
3/6/2022,1,11,2550,108,93
3/7/2022,1,14,3083,110,93
3/8/2022,1,17,3953,136,96
3/9/2022,1,16,3493,121,93
3/10/2022,1,18,3838,136,98
3/11/2022,1,15,2525,113,96
3/12/2022,1,21,3896,124,97
3/13/2022,1,14,3636,129,93
3/14/2022,1,24,3754,135,96
3/15/2022,1,22,2966,114,95
3/16/2022,1,23,2900,102,96
3/17/2022,1,17,2790,113,96
3/18/2022,1,20,2627,100,97
3/19/2022,1,25,3694,135,93
3/20/2022,1,14,2559,102,98
3/21/2022,1,13,2545,108,92
3/22/2022,1,23,2638,138,92
3/23/2022,1,18,3868,132,93
3/24/2022,1,19,2818,104,90
3/25/2022,1,20,3628,134,91
3/26/2022,1,17,3677,133,91
3/27/2022,1,21,3178,112,91
3/28/2022,1,13,2887,109,94
3/29/2022,1,12,2992,102,91
3/30/2022,1,22,2651,126,97
