date,warehouse,item,units,sales
6/10/2020,1,1,22,1540
6/11/2020,1,1,29,2030
6/12/2020,1,1,23,1610
6/13/2020,1,1,28,1960
6/14/2020,1,1,30,2100
6/15/2020,1,1,19,1330
6/16/2020,1,1,17,1190
6/17/2020,1,1,28,1960
6/18/2020,1,1,29,2030
6/19/2020,1,1,20,1400
6/20/2020,1,1,30,2100
6/21/2020,1,1,34,2380
6/22/2020,1,1,14,980
6/23/2020,1,1,27,1890
6/24/2020,1,1,26,1820
6/25/2020,1,1,21,1470
6/26/2020,1,1,30,2100
6/27/2020,1,1,31,2170
6/28/2020,1,1,35,2450
6/29/2020,1,1,26,1820
6/30/2020,1,1,23,1610
7/1/2020,1,1,21,1470
7/2/2020,1,1,26,1820
7/3/2020,1,1,30,2100
7/4/2020,1,1,40,2800
7/5/2020,1,1,30,2100
7/6/2020,1,1,20,1400
7/7/2020,1,1,24,1680
7/8/2020,1,1,21,1470
7/9/2020,1,1,33,2310
7/10/2020,1,1,26,1820
7/11/2020,1,1,30,2100
7/12/2020,1,1,19,1330
7/13/2020,1,1,22,1540
7/14/2020,1,1,19,1330
7/15/2020,1,1,20,1400
7/16/2020,1,1,41,2870
7/17/2020,1,1,31,2170
7/18/2020,1,1,38,2660
7/19/2020,1,1,38,2660
7/20/2020,1,1,22,1540
7/21/2020,1,1,29,2030
7/22/2020,1,1,27,1890
7/23/2020,1,1,17,1190
7/24/2020,1,1,29,2030
7/25/2020,1,1,34,2380
7/26/2020,1,1,38,2660
7/27/2020,1,1,13,910
7/28/2020,1,1,27,1890
7/29/2020,1,1,26,1820
7/30/2020,1,1,22,1540
7/31/2020,1,1,29,2030
8/1/2020,1,1,28,1960
8/2/2020,1,1,19,1330
8/3/2020,1,1,20,1400
8/4/2020,1,1,26,1820
8/5/2020,1,1,20,1400
8/6/2020,1,1,25,1750
8/7/2020,1,1,22,1540
8/8/2020,1,1,19,1330
8/9/2020,1,1,33,2310
8/10/2020,1,1,14,980
8/11/2020,1,1,16,1120
8/12/2020,1,1,24,1680
8/13/2020,1,1,25,1750
8/14/2020,1,1,23,1610
8/15/2020,1,1,26,1820
8/16/2020,1,1,27,1890
8/17/2020,1,1,14,980
8/18/2020,1,1,18,1260
8/19/2020,1,1,24,1680
8/20/2020,1,1,17,1190
8/21/2020,1,1,29,2030
8/22/2020,1,1,22,1540
8/23/2020,1,1,19,1330
8/24/2020,1,1,19,1330
8/25/2020,1,1,22,1540
8/26/2020,1,1,26,1820
8/27/2020,1,1,23,1610
8/28/2020,1,1,25,1750
8/29/2020,1,1,36,2520
8/30/2020,1,1,25,1750
8/31/2020,1,1,20,1400
9/1/2020,1,1,27,1890
9/2/2020,1,1,22,1540
9/3/2020,1,1,16,1120
9/4/2020,1,1,16,1120
9/5/2020,1,1,34,2380
9/6/2020,1,1,25,1750
9/7/2020,1,1,17,1190
9/8/2020,1,1,25,1750
9/9/2020,1,1,13,910
9/10/2020,1,1,25,1750
9/11/2020,1,1,28,1960
9/12/2020,1,1,24,1680
9/13/2020,1,1,28,1960
9/14/2020,1,1,22,1540
9/15/2020,1,1,21,1470
9/16/2020,1,1,23,1610
9/17/2020,1,1,19,1330
9/18/2020,1,1,16,1120
9/19/2020,1,1,40,2800
9/20/2020,1,1,28,1960
9/21/2020,1,1,18,1260
9/22/2020,1,1,20,1400
9/23/2020,1,1,22,1540
9/24/2020,1,1,28,1960
9/25/2020,1,1,20,1400
9/26/2020,1,1,20,1400
9/27/2020,1,1,32,2240
9/28/2020,1,1,15,1050
9/29/2020,1,1,19,1330
9/30/2020,1,1,15,1050
10/1/2020,1,1,25,1750
10/2/2020,1,1,12,840
10/3/2020,1,1,20,1400
10/4/2020,1,1,22,1540
10/5/2020,1,1,13,910
10/6/2020,1,1,14,980
10/7/2020,1,1,19,1330
10/8/2020,1,1,21,1470
10/9/2020,1,1,27,1890
10/10/2020,1,1,22,1540
10/11/2020,1,1,25,1750
10/12/2020,1,1,12,840
10/13/2020,1,1,24,1680
10/14/2020,1,1,26,1820
10/15/2020,1,1,19,1330
10/16/2020,1,1,23,1610
10/17/2020,1,1,22,1540
10/18/2020,1,1,25,1750
10/19/2020,1,1,19,1330
10/20/2020,1,1,21,1470
10/21/2020,1,1,24,1680
10/22/2020,1,1,17,1190
10/23/2020,1,1,28,1960
10/24/2020,1,1,24,1680
10/25/2020,1,1,33,2310
10/26/2020,1,1,18,1260
10/27/2020,1,1,18,1260
10/28/2020,1,1,8,560
10/29/2020,1,1,17,1190
10/30/2020,1,1,19,1330
10/31/2020,1,1,30,2100
11/1/2020,1,1,26,1820
11/2/2020,1,1,16,1120
11/3/2020,1,1,25,1750
11/4/2020,1,1,26,1820
11/5/2020,1,1,21,1470
11/6/2020,1,1,24,1680
11/7/2020,1,1,25,1750
11/8/2020,1,1,25,1750
11/9/2020,1,1,16,1120
11/10/2020,1,1,15,1050
11/11/2020,1,1,24,1680
11/12/2020,1,1,19,1330
11/13/2020,1,1,21,1470
11/14/2020,1,1,37,2590
11/15/2020,1,1,31,2170
11/16/2020,1,1,14,980
11/17/2020,1,1,19,1330
11/18/2020,1,1,30,2100
11/19/2020,1,1,26,1820
11/20/2020,1,1,27,1890
11/21/2020,1,1,22,1540
11/22/2020,1,1,30,2100
11/23/2020,1,1,21,1470
11/24/2020,1,1,20,1400
11/25/2020,1,1,16,1120
11/26/2020,1,1,19,1330
11/27/2020,1,1,33,2310
11/28/2020,1,1,24,1680
11/29/2020,1,1,27,1890
11/30/2020,1,1,5,350
12/1/2020,1,1,13,910
12/2/2020,1,1,12,840
12/3/2020,1,1,14,980
12/4/2020,1,1,29,2030
12/5/2020,1,1,12,840
12/6/2020,1,1,14,980
12/7/2020,1,1,14,980
12/8/2020,1,1,13,910
12/9/2020,1,1,18,1260
12/10/2020,1,1,14,980
12/11/2020,1,1,21,1470
12/12/2020,1,1,23,1610
12/13/2020,1,1,14,980
12/14/2020,1,1,10,700
12/15/2020,1,1,12,840
12/16/2020,1,1,19,1330
12/17/2020,1,1,9,630
12/18/2020,1,1,19,1330
12/19/2020,1,1,21,1470
12/20/2020,1,1,17,1190
12/21/2020,1,1,10,700
12/22/2020,1,1,13,910
12/23/2020,1,1,14,980
12/24/2020,1,1,7,490
12/25/2020,1,1,19,1330
12/26/2020,1,1,13,910
12/27/2020,1,1,17,1190
12/28/2020,1,1,4,280
12/29/2020,1,1,12,840
12/30/2020,1,1,15,1050
12/31/2020,1,1,18,1260
1/1/2021,1,1,21,1470
1/2/2021,1,1,13,910
1/3/2021,1,1,12,840
1/4/2021,1,1,12,840
1/5/2021,1,1,12,840
1/6/2021,1,1,16,1120
1/7/2021,1,1,12,840
1/8/2021,1,1,12,840
1/9/2021,1,1,16,1120
1/10/2021,1,1,26,1820
1/11/2021,1,1,7,490
1/12/2021,1,1,13,910
1/13/2021,1,1,9,630
1/14/2021,1,1,18,1260
1/15/2021,1,1,13,910
1/16/2021,1,1,8,560
1/17/2021,1,1,13,910
1/18/2021,1,1,7,490
1/19/2021,1,1,17,1190
1/20/2021,1,1,13,910
1/21/2021,1,1,12,840
1/22/2021,1,1,15,1050
1/23/2021,1,1,23,1610
1/24/2021,1,1,21,1470
1/25/2021,1,1,15,1050
1/26/2021,1,1,18,1260
1/27/2021,1,1,14,980
1/28/2021,1,1,17,1190
1/29/2021,1,1,16,1120
1/30/2021,1,1,14,980
1/31/2021,1,1,14,980
2/1/2021,1,1,16,1120
2/2/2021,1,1,16,1120
2/3/2021,1,1,19,1330
2/4/2021,1,1,9,630
2/5/2021,1,1,14,980
2/6/2021,1,1,14,980
2/7/2021,1,1,18,1260
2/8/2021,1,1,12,840
2/9/2021,1,1,14,980
2/10/2021,1,1,16,1120
2/11/2021,1,1,14,980
2/12/2021,1,1,15,1050
2/13/2021,1,1,10,700
2/14/2021,1,1,23,1610
2/15/2021,1,1,8,560
2/16/2021,1,1,19,1330
2/17/2021,1,1,29,2030
2/18/2021,1,1,17,1190
2/19/2021,1,1,18,1260
2/20/2021,1,1,18,1260
2/21/2021,1,1,21,1470
2/22/2021,1,1,16,1120
2/23/2021,1,1,16,1120
2/24/2021,1,1,10,700
2/25/2021,1,1,12,840
2/26/2021,1,1,9,630
2/27/2021,1,1,21,1470
2/28/2021,1,1,12,840
2/29/2021,1,1,14,980
3/1/2021,1,1,16,1120
3/2/2021,1,1,17,1190
3/3/2021,1,1,20,1400
3/4/2021,1,1,17,1190
3/5/2021,1,1,17,1190
3/6/2021,1,1,22,1540
3/7/2021,1,1,17,1190
3/8/2021,1,1,9,630
3/9/2021,1,1,18,1260
3/10/2021,1,1,15,1050
3/11/2021,1,1,22,1540
3/12/2021,1,1,17,1190
3/13/2021,1,1,23,1610
3/14/2021,1,1,13,910
3/15/2021,1,1,11,770
3/16/2021,1,1,23,1610
3/17/2021,1,1,19,1330
3/18/2021,1,1,21,1470
3/19/2021,1,1,25,1750
3/20/2021,1,1,25,1750
3/21/2021,1,1,22,1540
3/22/2021,1,1,17,1190
3/23/2021,1,1,19,1330
3/24/2021,1,1,18,1260
3/25/2021,1,1,27,1890
3/26/2021,1,1,22,1540
3/27/2021,1,1,28,1960
3/28/2021,1,1,16,1120
3/29/2021,1,1,22,1540
3/30/2021,1,1,14,980
3/31/2021,1,1,17,1190
4/1/2021,1,1,32,2240
4/2/2021,1,1,24,1680
4/3/2021,1,1,29,2030
4/4/2021,1,1,18,1260
4/5/2021,1,1,20,1400
4/6/2021,1,1,25,1750
4/7/2021,1,1,18,1260
4/8/2021,1,1,23,1610
4/9/2021,1,1,22,1540
4/10/2021,1,1,36,2520
4/11/2021,1,1,18,1260
4/12/2021,1,1,30,2100
4/13/2021,1,1,24,1680
4/14/2021,1,1,22,1540
4/15/2021,1,1,23,1610
4/16/2021,1,1,22,1540
4/17/2021,1,1,18,1260
4/18/2021,1,1,23,1610
4/19/2021,1,1,23,1610
4/20/2021,1,1,18,1260
4/21/2021,1,1,20,1400
4/22/2021,1,1,22,1540
4/23/2021,1,1,23,1610
4/24/2021,1,1,26,1820
4/25/2021,1,1,15,1050
4/26/2021,1,1,20,1400
4/27/2021,1,1,19,1330
4/28/2021,1,1,21,1470
4/29/2021,1,1,30,2100
4/30/2021,1,1,30,2100
5/1/2021,1,1,30,2100
5/2/2021,1,1,18,1260
5/3/2021,1,1,29,2030
5/4/2021,1,1,24,1680
5/5/2021,1,1,17,1190
5/6/2021,1,1,23,1610
5/7/2021,1,1,23,1610
5/8/2021,1,1,26,1820
5/9/2021,1,1,18,1260
5/10/2021,1,1,29,2030
5/11/2021,1,1,21,1470
5/12/2021,1,1,19,1330
5/13/2021,1,1,26,1820
5/14/2021,1,1,30,2100
5/15/2021,1,1,39,2730
5/16/2021,1,1,13,910
5/17/2021,1,1,25,1750
5/18/2021,1,1,33,2310
5/19/2021,1,1,26,1820
5/20/2021,1,1,28,1960
5/21/2021,1,1,35,2450
5/22/2021,1,1,32,2240
5/23/2021,1,1,22,1540
5/24/2021,1,1,26,1820
5/25/2021,1,1,29,2030
5/26/2021,1,1,17,1190
5/27/2021,1,1,26,1820
5/28/2021,1,1,33,2310
5/29/2021,1,1,29,2030
5/30/2021,1,1,18,1260
5/31/2021,1,1,18,1260
6/1/2021,1,1,24,1680
6/2/2021,1,1,25,1750
6/3/2021,1,1,38,2660
6/4/2021,1,1,28,1960
6/5/2021,1,1,35,2450
6/6/2021,1,1,23,1610
6/7/2021,1,1,22,1540
6/8/2021,1,1,22,1540
6/9/2021,1,1,24,1680
6/10/2021,1,1,34,2380
6/11/2021,1,1,31,2170
6/12/2021,1,1,22,1540
6/13/2021,1,1,22,1540
6/14/2021,1,1,25,1750
6/15/2021,1,1,22,1540
6/16/2021,1,1,30,2100
6/17/2021,1,1,22,1540
6/18/2021,1,1,27,1890
6/19/2021,1,1,28,1960
6/20/2021,1,1,15,1050
6/21/2021,1,1,25,1750
6/22/2021,1,1,25,1750
6/23/2021,1,1,23,1610
6/24/2021,1,1,31,2170
6/25/2021,1,1,31,2170
6/26/2021,1,1,32,2240
6/27/2021,1,1,26,1820
6/28/2021,1,1,28,1960
6/29/2021,1,1,25,1750
6/30/2021,1,1,25,1750
7/1/2021,1,1,42,2940
7/2/2021,1,1,32,2240
7/3/2021,1,1,35,2450
7/4/2021,1,1,18,1260
7/5/2021,1,1,31,2170
7/6/2021,1,1,22,1540
7/7/2021,1,1,33,2310
7/8/2021,1,1,34,2380
7/9/2021,1,1,35,2450
7/10/2021,1,1,28,1960
7/11/2021,1,1,18,1260
7/12/2021,1,1,27,1890
7/13/2021,1,1,30,2100
7/14/2021,1,1,22,1540
7/15/2021,1,1,33,2310
7/16/2021,1,1,34,2380
7/17/2021,1,1,37,2590
7/18/2021,1,1,24,1680
7/19/2021,1,1,25,1750
7/20/2021,1,1,22,1540
7/21/2021,1,1,34,2380
7/22/2021,1,1,26,1820
7/23/2021,1,1,34,2380
7/24/2021,1,1,25,1750
7/25/2021,1,1,21,1470
7/26/2021,1,1,24,1680
7/27/2021,1,1,28,1960
7/28/2021,1,1,30,2100
7/29/2021,1,1,30,2100
7/30/2021,1,1,38,2660
7/31/2021,1,1,31,2170
8/1/2021,1,1,21,1470
8/2/2021,1,1,22,1540
8/3/2021,1,1,28,1960
8/4/2021,1,1,34,2380
8/5/2021,1,1,24,1680
8/6/2021,1,1,20,1400
8/7/2021,1,1,31,2170
8/8/2021,1,1,11,770
8/9/2021,1,1,26,1820
8/10/2021,1,1,21,1470
8/11/2021,1,1,23,1610
8/12/2021,1,1,16,1120
8/13/2021,1,1,27,1890
8/14/2021,1,1,36,2520
8/15/2021,1,1,24,1680
8/16/2021,1,1,15,1050
8/17/2021,1,1,25,1750
8/18/2021,1,1,26,1820
8/19/2021,1,1,29,2030
8/20/2021,1,1,30,2100
8/21/2021,1,1,22,1540
8/22/2021,1,1,15,1050
8/23/2021,1,1,24,1680
8/24/2021,1,1,32,2240
8/25/2021,1,1,17,1190
8/26/2021,1,1,25,1750
8/27/2021,1,1,24,1680
8/28/2021,1,1,34,2380
8/29/2021,1,1,14,980
8/30/2021,1,1,14,980
8/31/2021,1,1,17,1190
9/1/2021,1,1,18,1260
9/2/2021,1,1,20,1400
9/3/2021,1,1,31,2170
9/4/2021,1,1,25,1750
9/5/2021,1,1,32,2240
9/6/2021,1,1,28,1960
9/7/2021,1,1,18,1260
9/8/2021,1,1,28,1960
9/9/2021,1,1,26,1820
9/10/2021,1,1,25,1750
9/11/2021,1,1,24,1680
9/12/2021,1,1,24,1680
9/13/2021,1,1,24,1680
9/14/2021,1,1,19,1330
9/15/2021,1,1,20,1400
9/16/2021,1,1,19,1330
9/17/2021,1,1,19,1330
9/18/2021,1,1,27,1890
9/19/2021,1,1,19,1330
9/20/2021,1,1,23,1610
9/21/2021,1,1,25,1750
9/22/2021,1,1,25,1750
9/23/2021,1,1,24,1680
9/24/2021,1,1,26,1820
9/25/2021,1,1,27,1890
9/26/2021,1,1,17,1190
9/27/2021,1,1,18,1260
9/28/2021,1,1,27,1890
9/29/2021,1,1,28,1960
9/30/2021,1,1,23,1610
10/1/2021,1,1,25,1750
10/2/2021,1,1,26,1820
10/3/2021,1,1,20,1400
10/4/2021,1,1,28,1960
10/5/2021,1,1,17,1190
10/6/2021,1,1,22,1540
10/7/2021,1,1,19,1330
10/8/2021,1,1,24,1680
10/9/2021,1,1,29,2030
10/10/2021,1,1,18,1260
10/11/2021,1,1,18,1260
10/12/2021,1,1,16,1120
10/13/2021,1,1,16,1120
10/14/2021,1,1,32,2240
10/15/2021,1,1,32,2240
10/16/2021,1,1,26,1820
10/17/2021,1,1,20,1400
10/18/2021,1,1,21,1470
10/19/2021,1,1,20,1400
10/20/2021,1,1,30,2100
10/21/2021,1,1,25,1750
10/22/2021,1,1,26,1820
10/23/2021,1,1,21,1470
10/24/2021,1,1,16,1120
10/25/2021,1,1,13,910
10/26/2021,1,1,16,1120
10/27/2021,1,1,25,1750
10/28/2021,1,1,18,1260
10/29/2021,1,1,23,1610
10/30/2021,1,1,33,2310
10/31/2021,1,1,24,1680
11/1/2021,1,1,22,1540
11/2/2021,1,1,23,1610
11/3/2021,1,1,23,1610
11/4/2021,1,1,22,1540
11/5/2021,1,1,29,2030
11/6/2021,1,1,18,1260
11/7/2021,1,1,17,1190
11/8/2021,1,1,19,1330
11/9/2021,1,1,22,1540
11/10/2021,1,1,18,1260
11/11/2021,1,1,26,1820
11/12/2021,1,1,26,1820
11/13/2021,1,1,36,2520
11/14/2021,1,1,17,1190
11/15/2021,1,1,22,1540
11/16/2021,1,1,20,1400
11/17/2021,1,1,19,1330
11/18/2021,1,1,21,1470
11/19/2021,1,1,36,2520
11/20/2021,1,1,22,1540
11/21/2021,1,1,14,980
11/22/2021,1,1,18,1260
11/23/2021,1,1,20,1400
11/24/2021,1,1,18,1260
11/25/2021,1,1,26,1820
11/26/2021,1,1,20,1400
11/27/2021,1,1,20,1400
11/28/2021,1,1,22,1540
11/29/2021,1,1,27,1890
11/30/2021,1,1,19,1330
12/1/2021,1,1,13,910
12/2/2021,1,1,11,770
12/3/2021,1,1,19,1330
12/4/2021,1,1,24,1680
12/5/2021,1,1,13,910
12/6/2021,1,1,10,700
12/7/2021,1,1,17,1190
12/8/2021,1,1,15,1050
12/9/2021,1,1,7,490
12/10/2021,1,1,12,840
12/11/2021,1,1,20,1400
12/12/2021,1,1,12,840
12/13/2021,1,1,23,1610
12/14/2021,1,1,12,840
12/15/2021,1,1,10,700
12/16/2021,1,1,15,1050
12/17/2021,1,1,19,1330
12/18/2021,1,1,22,1540
12/19/2021,1,1,17,1190
12/20/2021,1,1,18,1260
12/21/2021,1,1,12,840
12/22/2021,1,1,20,1400
12/23/2021,1,1,21,1470
12/24/2021,1,1,13,910
12/25/2021,1,1,20,1400
12/26/2021,1,1,16,1120
12/27/2021,1,1,10,700
12/28/2021,1,1,16,1120
12/29/2021,1,1,21,1470
12/30/2021,1,1,24,1680
12/31/2021,1,1,14,980
1/1/2022,1,1,19,1330
1/2/2022,1,1,15,1050
1/3/2022,1,1,10,700
1/4/2022,1,1,16,1120
1/5/2022,1,1,14,980
1/6/2022,1,1,24,1680
1/7/2022,1,1,14,980
1/8/2022,1,1,20,1400
1/9/2022,1,1,18,1260
1/10/2022,1,1,11,770
1/11/2022,1,1,14,980
1/12/2022,1,1,17,1190
1/13/2022,1,1,7,490
1/14/2022,1,1,16,1120
1/15/2022,1,1,29,2030
1/16/2022,1,1,15,1050
1/17/2022,1,1,14,980
1/18/2022,1,1,10,700
1/19/2022,1,1,16,1120
1/20/2022,1,1,22,1540
1/21/2022,1,1,13,910
1/22/2022,1,1,21,1470
1/23/2022,1,1,9,630
1/24/2022,1,1,18,1260
1/25/2022,1,1,14,980
1/26/2022,1,1,13,910
1/27/2022,1,1,10,700
1/28/2022,1,1,16,1120
1/29/2022,1,1,24,1680
1/30/2022,1,1,9,630
1/31/2022,1,1,17,1190
2/1/2022,1,1,15,1050
2/2/2022,1,1,17,1190
2/3/2022,1,1,24,1680
2/4/2022,1,1,25,1750
2/5/2022,1,1,25,1750
2/6/2022,1,1,16,1120
2/7/2022,1,1,12,840
2/8/2022,1,1,20,1400
2/9/2022,1,1,16,1120
2/10/2022,1,1,16,1120
2/11/2022,1,1,18,1260
2/12/2022,1,1,19,1330
2/13/2022,1,1,11,770
2/14/2022,1,1,15,1050
2/15/2022,1,1,22,1540
2/16/2022,1,1,11,770
2/17/2022,1,1,17,1190
2/18/2022,1,1,22,1540
2/19/2022,1,1,18,1260
2/20/2022,1,1,5,350
2/21/2022,1,1,14,980
2/22/2022,1,1,12,840
2/23/2022,1,1,26,1820
2/24/2022,1,1,15,1050
2/25/2022,1,1,16,1120
2/26/2022,1,1,28,1960
2/27/2022,1,1,12,840
2/28/2022,1,1,20,1400
3/1/2022,1,1,16,1120
3/2/2022,1,1,23,1610
3/3/2022,1,1,22,1540
3/4/2022,1,1,13,910
3/5/2022,1,1,25,1750
3/6/2022,1,1,11,770
3/7/2022,1,1,14,980
3/8/2022,1,1,17,1190
3/9/2022,1,1,16,1120
3/10/2022,1,1,18,1260
3/11/2022,1,1,15,1050
3/12/2022,1,1,21,1470
3/13/2022,1,1,14,980
3/14/2022,1,1,24,1680
3/15/2022,1,1,22,1540
3/16/2022,1,1,23,1610
3/17/2022,1,1,17,1190
3/18/2022,1,1,20,1400
3/19/2022,1,1,25,1750
3/20/2022,1,1,14,980
3/21/2022,1,1,13,910
3/22/2022,1,1,23,1610
3/23/2022,1,1,18,1260
3/24/2022,1,1,19,1330
3/25/2022,1,1,20,1400
3/26/2022,1,1,17,1190
3/27/2022,1,1,21,1470
3/28/2022,1,1,13,910
3/29/2022,1,1,12,840
3/30/2022,1,1,22,1540
3/31/2022,1,1,13,910
4/1/2022,1,1,26,1820
4/2/2022,1,1,21,1470
4/3/2022,1,1,17,1190
4/4/2022,1,1,22,1540
4/5/2022,1,1,21,1470
4/6/2022,1,1,25,1750
4/7/2022,1,1,25,1750
4/8/2022,1,1,23,1610
4/9/2022,1,1,20,1400
4/10/2022,1,1,19,1330
4/11/2022,1,1,21,1470
4/12/2022,1,1,17,1190
4/13/2022,1,1,25,1750
4/14/2022,1,1,15,1050
4/15/2022,1,1,20,1400
4/16/2022,1,1,32,2240
4/17/2022,1,1,13,910
4/18/2022,1,1,21,1470
4/19/2022,1,1,19,1330
4/20/2022,1,1,26,1820
4/21/2022,1,1,27,1890
4/22/2022,1,1,19,1330
4/23/2022,1,1,22,1540
4/24/2022,1,1,17,1190
4/25/2022,1,1,26,1820
4/26/2022,1,1,22,1540
4/27/2022,1,1,26,1820
4/28/2022,1,1,25,1750
4/29/2022,1,1,32,2240
4/30/2022,1,1,33,2310
5/1/2022,1,1,15,1050
5/2/2022,1,1,21,1470
5/3/2022,1,1,29,2030
5/4/2022,1,1,19,1330
5/5/2022,1,1,28,1960
5/6/2022,1,1,34,2380
5/7/2022,1,1,31,2170
5/8/2022,1,1,24,1680
5/9/2022,1,1,32,2240
5/10/2022,1,1,17,1190
5/11/2022,1,1,18,1260
5/12/2022,1,1,26,1820
5/13/2022,1,1,25,1750
5/14/2022,1,1,32,2240
5/15/2022,1,1,17,1190
5/16/2022,1,1,24,1680
5/17/2022,1,1,16,1120
5/18/2022,1,1,32,2240
5/19/2022,1,1,35,2450
5/20/2022,1,1,34,2380
5/21/2022,1,1,25,1750
5/22/2022,1,1,20,1400
5/23/2022,1,1,15,1050
5/24/2022,1,1,30,2100
5/25/2022,1,1,22,1540
5/26/2022,1,1,24,1680
5/27/2022,1,1,35,2450
5/28/2022,1,1,33,2310
5/29/2022,1,1,23,1610
5/30/2022,1,1,17,1190
5/31/2022,1,1,20,1400
6/1/2022,1,1,29,2030
6/2/2022,1,1,25,1750
6/3/2022,1,1,36,2520
6/4/2022,1,1,27,1890
6/5/2022,1,1,22,1540
6/6/2022,1,1,22,1540
6/7/2022,1,1,29,2030
6/8/2022,1,1,26,1820
6/9/2022,1,1,16,1120
6/10/2022,1,1,41,2870
6/11/2022,1,1,28,1960
6/12/2022,1,1,23,1610
6/13/2022,1,1,26,1820
6/14/2022,1,1,32,2240
6/15/2022,1,1,30,2100
6/16/2022,1,1,26,1820
6/17/2022,1,1,31,2170
6/18/2022,1,1,38,2660
6/19/2022,1,1,30,2100
6/20/2022,1,1,22,1540
6/21/2022,1,1,26,1820
6/22/2022,1,1,24,1680
6/23/2022,1,1,26,1820
6/24/2022,1,1,30,2100
6/25/2022,1,1,26,1820
6/26/2022,1,1,21,1470
6/27/2022,1,1,32,2240
6/28/2022,1,1,50,3500
6/29/2022,1,1,28,1960
6/30/2022,1,1,28,1960
7/1/2022,1,1,31,2170
7/2/2022,1,1,38,2660
7/3/2022,1,1,18,1260
7/4/2022,1,1,23,1610
7/5/2022,1,1,23,1610
7/6/2022,1,1,31,2170
7/7/2022,1,1,32,2240
7/8/2022,1,1,27,1890
7/9/2022,1,1,32,2240
7/10/2022,1,1,16,1120
7/11/2022,1,1,23,1610
7/12/2022,1,1,29,2030
7/13/2022,1,1,22,1540
7/14/2022,1,1,38,2660
7/15/2022,1,1,40,2800
7/16/2022,1,1,36,2520
7/17/2022,1,1,20,1400
7/18/2022,1,1,26,1820
7/19/2022,1,1,24,1680
7/20/2022,1,1,37,2590
7/21/2022,1,1,27,1890
7/22/2022,1,1,35,2450
7/23/2022,1,1,32,2240
7/24/2022,1,1,27,1890
7/25/2022,1,1,20,1400
7/26/2022,1,1,28,1960
7/27/2022,1,1,35,2450
7/28/2022,1,1,25,1750
7/29/2022,1,1,30,2100
7/30/2022,1,1,26,1820
7/31/2022,1,1,22,1540
8/1/2022,1,1,18,1260
8/2/2022,1,1,19,1330
8/3/2022,1,1,25,1750
8/4/2022,1,1,26,1820
8/5/2022,1,1,35,2450
8/6/2022,1,1,29,2030
8/7/2022,1,1,20,1400
8/8/2022,1,1,28,1960
8/9/2022,1,1,28,1960
8/10/2022,1,1,31,2170
8/11/2022,1,1,25,1750
8/12/2022,1,1,32,2240
8/13/2022,1,1,32,2240
8/14/2022,1,1,26,1820
8/15/2022,1,1,18,1260
8/16/2022,1,1,24,1680
8/17/2022,1,1,21,1470
8/18/2022,1,1,35,2450
8/19/2022,1,1,29,2030
8/20/2022,1,1,27,1890
8/21/2022,1,1,19,1330
8/22/2022,1,1,28,1960
8/23/2022,1,1,26,1820
8/24/2022,1,1,15,1050
8/25/2022,1,1,30,2100
8/26/2022,1,1,38,2660
8/27/2022,1,1,26,1820
8/28/2022,1,1,15,1050
8/29/2022,1,1,21,1470
8/30/2022,1,1,22,1540
8/31/2022,1,1,26,1820
9/1/2022,1,1,38,2660
9/2/2022,1,1,26,1820
9/3/2022,1,1,23,1610
9/4/2022,1,1,12,840
9/5/2022,1,1,26,1820
9/6/2022,1,1,24,1680
9/7/2022,1,1,29,2030
9/8/2022,1,1,28,1960
9/9/2022,1,1,28,1960
9/10/2022,1,1,30,2100
9/11/2022,1,1,16,1120
9/12/2022,1,1,20,1400
9/13/2022,1,1,13,910
9/14/2022,1,1,26,1820
9/15/2022,1,1,28,1960
9/16/2022,1,1,27,1890
9/17/2022,1,1,30,2100
9/18/2022,1,1,22,1540
9/19/2022,1,1,21,1470
9/20/2022,1,1,20,1400
9/21/2022,1,1,20,1400
9/22/2022,1,1,28,1960
9/23/2022,1,1,37,2590
9/24/2022,1,1,24,1680
9/25/2022,1,1,14,980
9/26/2022,1,1,18,1260
9/27/2022,1,1,27,1890
9/28/2022,1,1,23,1610
9/29/2022,1,1,28,1960
9/30/2022,1,1,30,2100
10/1/2022,1,1,21,1470
10/2/2022,1,1,12,840
10/3/2022,1,1,18,1260
10/4/2022,1,1,15,1050
10/5/2022,1,1,20,1400
10/6/2022,1,1,19,1330
10/7/2022,1,1,22,1540
10/8/2022,1,1,19,1330
10/9/2022,1,1,9,630
10/10/2022,1,1,23,1610
10/11/2022,1,1,14,980
10/12/2022,1,1,24,1680
10/13/2022,1,1,23,1610
10/14/2022,1,1,26,1820
10/15/2022,1,1,28,1960
10/16/2022,1,1,19,1330
10/17/2022,1,1,17,1190
10/18/2022,1,1,15,1050
10/19/2022,1,1,26,1820
10/20/2022,1,1,22,1540
10/21/2022,1,1,26,1820
10/22/2022,1,1,32,2240
10/23/2022,1,1,20,1400
10/24/2022,1,1,23,1610
10/25/2022,1,1,22,1540
10/26/2022,1,1,28,1960
10/27/2022,1,1,20,1400
10/28/2022,1,1,22,1540
10/29/2022,1,1,29,2030
10/30/2022,1,1,22,1540
10/31/2022,1,1,24,1680
11/1/2022,1,1,16,1120
11/2/2022,1,1,21,1470
11/3/2022,1,1,18,1260
11/4/2022,1,1,34,2380
11/5/2022,1,1,23,1610
11/6/2022,1,1,17,1190
